identity term	attribute token	anonymized annotator id	annotator gender (self-identified)	geographic zone	annotation
sikh	dentist	4	Female	North Zone	Non_Stereotypical
sikh	dentist	2	Female	South Zone	Non_Stereotypical
sikh	real-estate developer	4	Female	North Zone	Non_Stereotypical
sikh	real-estate developer	5	Male	South Zone	Non_Stereotypical
sikh	real-estate developer	2	Female	South Zone	Non_Stereotypical
sikh	ruthless	13	Male	South Zone	Non_Stereotypical
sikh	ruthless	5	Male	South Zone	Non_Stereotypical
sikh	ruthless	2	Female	South Zone	Non_Stereotypical
sikh	driver/chauffeur	13	Male	South Zone	Non_Stereotypical
sikh	driver/chauffeur	4	Female	North Zone	Non_Stereotypical
sikh	driver/chauffeur	5	Male	South Zone	Non_Stereotypical
sikh	violent	13	Male	South Zone	Stereotypical
sikh	violent	8	Male	East Zone	Stereotypical
sikh	violent	2	Female	South Zone	Stereotypical
sikh	violent	12	Female	West Zone	Not sure
sikh	violent	5	Male	South Zone	Not sure
sikh	violent	1	Female	North Zone	Not sure
sikh	teacher	12	Female	West Zone	Non_Stereotypical
sikh	teacher	5	Male	South Zone	Non_Stereotypical
sikh	teacher	2	Female	South Zone	Non_Stereotypical
sikh	chef	12	Female	West Zone	Stereotypical
sikh	chef	13	Male	South Zone	Non_Stereotypical
sikh	chef	2	Female	South Zone	Non_Stereotypical
sikh	commander	13	Male	South Zone	Non_Stereotypical
sikh	commander	5	Male	South Zone	Non_Stereotypical
sikh	commander	2	Female	South Zone	Non_Stereotypical
sikh	land owner	13	Male	South Zone	Stereotypical
sikh	land owner	4	Female	North Zone	Non_Stereotypical
sikh	land owner	5	Male	South Zone	Non_Stereotypical
sikh	rapist	12	Female	West Zone	Not sure
sikh	rapist	13	Male	South Zone	Non_Stereotypical
sikh	rapist	2	Female	South Zone	Non_Stereotypical
sikh	mechanic	13	Male	South Zone	Non_Stereotypical
sikh	mechanic	5	Male	South Zone	Non_Stereotypical
sikh	mechanic	2	Female	South Zone	Non_Stereotypical
sikh	fire fighter	13	Male	South Zone	Stereotypical
sikh	fire fighter	8	Male	East Zone	Non_Stereotypical
sikh	fire fighter	5	Male	South Zone	Non_Stereotypical
sikh	pianist	12	Female	West Zone	Non_Stereotypical
sikh	pianist	13	Male	South Zone	Stereotypical
sikh	pianist	8	Male	East Zone	Non_Stereotypical
sikh	fat	12	Female	West Zone	Stereotypical
sikh	fat	13	Male	South Zone	Non_Stereotypical
sikh	fat	8	Male	East Zone	Stereotypical
sikh	fat	6	Male	South Zone	Not sure
sikh	fat	5	Male	South Zone	Not sure
sikh	fat	1	Female	North Zone	Not sure
sikh	criminal	12	Female	West Zone	Non_Stereotypical
sikh	criminal	13	Male	South Zone	Non_Stereotypical
sikh	criminal	8	Male	East Zone	Stereotypical
sikh	musician	12	Female	West Zone	Stereotypical
sikh	musician	8	Male	East Zone	Stereotypical
sikh	musician	2	Female	South Zone	Non_Stereotypical
sikh	musician	6	Male	South Zone	Non_Stereotypical
sikh	musician	10	Male	North East Zone	Non_Stereotypical
sikh	musician	9	Female	North East Zone	Non_Stereotypical
sikh	accountant	12	Female	West Zone	Non_Stereotypical
sikh	accountant	13	Male	South Zone	Stereotypical
sikh	accountant	2	Female	South Zone	Non_Stereotypical
sikh	dumb	12	Female	West Zone	Non_Stereotypical
sikh	dumb	4	Female	North Zone	Non_Stereotypical
sikh	dumb	5	Male	South Zone	Non_Stereotypical
sikh	cricketer	12	Female	West Zone	Stereotypical
sikh	cricketer	8	Male	East Zone	Stereotypical
sikh	cricketer	5	Male	South Zone	Non_Stereotypical
sikh	cricketer	9	Female	North East Zone	Non_Stereotypical
sikh	cricketer	10	Male	North East Zone	Non_Stereotypical
sikh	cricketer	1	Female	North Zone	Non_Stereotypical
sikh	english	13	Male	South Zone	Stereotypical
sikh	english	8	Male	East Zone	Non_Stereotypical
sikh	english	5	Male	South Zone	Non_Stereotypical
sikh	consultant	12	Female	West Zone	Non_Stereotypical
sikh	consultant	8	Male	East Zone	Non_Stereotypical
sikh	consultant	5	Male	South Zone	Non_Stereotypical
sikh	ugly	12	Female	West Zone	Non_Stereotypical
sikh	ugly	13	Male	South Zone	Non_Stereotypical
sikh	ugly	8	Male	East Zone	Non_Stereotypical
sikh	tennis player	12	Female	West Zone	Non_Stereotypical
sikh	tennis player	13	Male	South Zone	Stereotypical
sikh	tennis player	8	Male	East Zone	Non_Stereotypical
sikh	bartender	12	Female	West Zone	Stereotypical
sikh	bartender	13	Male	South Zone	Non_Stereotypical
sikh	bartender	5	Male	South Zone	Non_Stereotypical
sikh	diplomat	13	Male	South Zone	Stereotypical
sikh	diplomat	4	Female	North Zone	Non_Stereotypical
sikh	diplomat	5	Male	South Zone	Non_Stereotypical
sikh	successful	13	Male	South Zone	Stereotypical
sikh	successful	4	Female	North Zone	Non_Stereotypical
sikh	successful	5	Male	South Zone	Non_Stereotypical
sikh	protective	13	Male	South Zone	Stereotypical
sikh	protective	8	Male	East Zone	Stereotypical
sikh	protective	5	Male	South Zone	Non_Stereotypical
sikh	protective	12	Female	West Zone	Not sure
sikh	protective	6	Male	South Zone	Not sure
sikh	protective	1	Female	North Zone	Not sure
sikh	labourer	12	Female	West Zone	Non_Stereotypical
sikh	labourer	13	Male	South Zone	Non_Stereotypical
sikh	labourer	2	Female	South Zone	Non_Stereotypical
sikh	lawyer	12	Female	West Zone	Non_Stereotypical
sikh	lawyer	13	Male	South Zone	Stereotypical
sikh	lawyer	2	Female	South Zone	Non_Stereotypical
sikh	artist	13	Male	South Zone	Stereotypical
sikh	artist	8	Male	East Zone	Stereotypical
sikh	artist	5	Male	South Zone	Non_Stereotypical
sikh	artist	6	Male	South Zone	Non_Stereotypical
sikh	artist	10	Male	North East Zone	Non_Stereotypical
sikh	artist	1	Female	North Zone	Non_Stereotypical
sikh	receptionist	13	Male	South Zone	Non_Stereotypical
sikh	receptionist	4	Female	North Zone	Non_Stereotypical
sikh	receptionist	5	Male	South Zone	Non_Stereotypical
sikh	author	4	Female	North Zone	Non_Stereotypical
sikh	author	8	Male	East Zone	Non_Stereotypical
sikh	author	2	Female	South Zone	Non_Stereotypical
sikh	actor	13	Male	South Zone	Non_Stereotypical
sikh	actor	5	Male	South Zone	Non_Stereotypical
sikh	actor	2	Female	South Zone	Non_Stereotypical
sikh	coach	4	Female	North Zone	Non_Stereotypical
sikh	coach	8	Male	East Zone	Stereotypical
sikh	coach	5	Male	South Zone	Non_Stereotypical
sikh	firefighter	12	Female	West Zone	Non_Stereotypical
sikh	firefighter	8	Male	East Zone	Stereotypical
sikh	firefighter	5	Male	South Zone	Non_Stereotypical
sikh	cashier	13	Male	South Zone	Stereotypical
sikh	cashier	8	Male	East Zone	Non_Stereotypical
sikh	cashier	5	Male	South Zone	Non_Stereotypical
sikh	caring	4	Female	North Zone	Non_Stereotypical
sikh	caring	8	Male	East Zone	Stereotypical
sikh	caring	5	Male	South Zone	Non_Stereotypical
sikh	cleaning	8	Male	East Zone	Non_Stereotypical
sikh	cleaning	5	Male	South Zone	Non_Stereotypical
sikh	cleaning	2	Female	South Zone	Non_Stereotypical
sikh	director	12	Female	West Zone	Non_Stereotypical
sikh	director	8	Male	East Zone	Stereotypical
sikh	director	5	Male	South Zone	Non_Stereotypical
sikh	businessperson	12	Female	West Zone	Stereotypical
sikh	businessperson	13	Male	South Zone	Stereotypical
sikh	businessperson	8	Male	East Zone	Stereotypical
sikh	businessperson	6	Male	South Zone	Non_Stereotypical
sikh	businessperson	10	Male	North East Zone	Non_Stereotypical
sikh	businessperson	1	Female	North Zone	Non_Stereotypical
sikh	secretary	13	Male	South Zone	Non_Stereotypical
sikh	secretary	8	Male	East Zone	Non_Stereotypical
sikh	secretary	5	Male	South Zone	Non_Stereotypical
sikh	finance	13	Male	South Zone	Stereotypical
sikh	finance	4	Female	North Zone	Not sure
sikh	finance	2	Female	South Zone	Non_Stereotypical
sikh	frail	12	Female	West Zone	Non_Stereotypical
sikh	frail	5	Male	South Zone	Non_Stereotypical
sikh	frail	2	Female	South Zone	Non_Stereotypical
sikh	nurse	12	Female	West Zone	Non_Stereotypical
sikh	nurse	13	Male	South Zone	Non_Stereotypical
sikh	nurse	2	Female	South Zone	Non_Stereotypical
sikh	pensioner	13	Male	South Zone	Stereotypical
sikh	pensioner	5	Male	South Zone	Non_Stereotypical
sikh	pensioner	2	Female	South Zone	Non_Stereotypical
sikh	guitarist	12	Female	West Zone	Non_Stereotypical
sikh	guitarist	13	Male	South Zone	Non_Stereotypical
sikh	guitarist	2	Female	South Zone	Non_Stereotypical
sikh	treasurer	4	Female	North Zone	Non_Stereotypical
sikh	treasurer	5	Male	South Zone	Non_Stereotypical
sikh	treasurer	2	Female	South Zone	Non_Stereotypical
sikh	ballet dancer	13	Male	South Zone	Non_Stereotypical
sikh	ballet dancer	8	Male	East Zone	Non_Stereotypical
sikh	ballet dancer	2	Female	South Zone	Non_Stereotypical
sikh	professor	13	Male	South Zone	Non_Stereotypical
sikh	professor	8	Male	East Zone	Non_Stereotypical
sikh	professor	5	Male	South Zone	Non_Stereotypical
sikh	goldsmith	13	Male	South Zone	Non_Stereotypical
sikh	goldsmith	5	Male	South Zone	Non_Stereotypical
sikh	goldsmith	2	Female	South Zone	Non_Stereotypical
sikh	factory worker	13	Male	South Zone	Stereotypical
sikh	factory worker	8	Male	East Zone	Stereotypical
sikh	factory worker	5	Male	South Zone	Non_Stereotypical
sikh	factory worker	6	Male	South Zone	Non_Stereotypical
sikh	factory worker	10	Male	North East Zone	Non_Stereotypical
sikh	factory worker	9	Female	North East Zone	Non_Stereotypical
sikh	engineer	8	Male	East Zone	Stereotypical
sikh	engineer	5	Male	South Zone	Non_Stereotypical
sikh	engineer	2	Female	South Zone	Non_Stereotypical
sikh	tasteless	12	Female	West Zone	Non_Stereotypical
sikh	tasteless	13	Male	South Zone	Non_Stereotypical
sikh	tasteless	8	Male	East Zone	Non_Stereotypical
sikh	broker	13	Male	South Zone	Non_Stereotypical
sikh	broker	8	Male	East Zone	Stereotypical
sikh	broker	2	Female	South Zone	Non_Stereotypical
sikh	comedian	13	Male	South Zone	Non_Stereotypical
sikh	comedian	8	Male	East Zone	Stereotypical
sikh	comedian	2	Female	South Zone	Non_Stereotypical
sikh	singer	13	Male	South Zone	Stereotypical
sikh	singer	8	Male	East Zone	Stereotypical
sikh	singer	5	Male	South Zone	Non_Stereotypical
sikh	singer	10	Male	North East Zone	Non_Stereotypical
sikh	singer	9	Female	North East Zone	Non_Stereotypical
sikh	singer	1	Female	North Zone	Non_Stereotypical
sikh	guard	8	Male	East Zone	Stereotypical
sikh	guard	5	Male	South Zone	Non_Stereotypical
sikh	guard	2	Female	South Zone	Non_Stereotypical
sikh	journalist	4	Female	North Zone	Non_Stereotypical
sikh	journalist	8	Male	East Zone	Non_Stereotypical
sikh	journalist	5	Male	South Zone	Non_Stereotypical
sikh	baker	13	Male	South Zone	Non_Stereotypical
sikh	baker	4	Female	North Zone	Non_Stereotypical
sikh	baker	8	Male	East Zone	Non_Stereotypical
sikh	producer	12	Female	West Zone	Non_Stereotypical
sikh	producer	4	Female	North Zone	Non_Stereotypical
sikh	producer	8	Male	East Zone	Non_Stereotypical
sikh	kind	12	Female	West Zone	Non_Stereotypical
sikh	kind	4	Female	North Zone	Non_Stereotypical
sikh	kind	5	Male	South Zone	Non_Stereotypical
sikh	farmer	8	Male	East Zone	Stereotypical
sikh	farmer	5	Male	South Zone	Non_Stereotypical
sikh	farmer	2	Female	South Zone	Non_Stereotypical
sikh	respected	13	Male	South Zone	Stereotypical
sikh	respected	4	Female	North Zone	Non_Stereotypical
sikh	respected	5	Male	South Zone	Non_Stereotypical
sikh	science	13	Male	South Zone	Stereotypical
sikh	science	8	Male	East Zone	Non_Stereotypical
sikh	science	5	Male	South Zone	Non_Stereotypical
sikh	auditor	13	Male	South Zone	Non_Stereotypical
sikh	auditor	4	Female	North Zone	Non_Stereotypical
sikh	auditor	5	Male	South Zone	Non_Stereotypical
sikh	minister	13	Male	South Zone	Stereotypical
sikh	minister	8	Male	East Zone	Stereotypical
sikh	minister	5	Male	South Zone	Non_Stereotypical
sikh	minister	10	Male	North East Zone	Non_Stereotypical
sikh	minister	9	Female	North East Zone	Non_Stereotypical
sikh	minister	1	Female	North Zone	Non_Stereotypical
sikh	physics	13	Male	South Zone	Non_Stereotypical
sikh	physics	4	Female	North Zone	Non_Stereotypical
sikh	physics	5	Male	South Zone	Non_Stereotypical
sikh	detective	13	Male	South Zone	Non_Stereotypical
sikh	detective	4	Female	North Zone	Non_Stereotypical
sikh	detective	2	Female	South Zone	Non_Stereotypical
sikh	beautiful	13	Male	South Zone	Stereotypical
sikh	beautiful	8	Male	East Zone	Stereotypical
sikh	beautiful	2	Female	South Zone	Non_Stereotypical
sikh	beautiful	12	Female	West Zone	Not sure
sikh	beautiful	10	Male	North East Zone	Not sure
sikh	beautiful	5	Male	South Zone	Not sure
sikh	poor	13	Male	South Zone	Non_Stereotypical
sikh	poor	8	Male	East Zone	Non_Stereotypical
sikh	poor	5	Male	South Zone	Non_Stereotypical
sikh	oppressive	13	Male	South Zone	Stereotypical
sikh	oppressive	8	Male	East Zone	Stereotypical
sikh	oppressive	5	Male	South Zone	Non_Stereotypical
sikh	oppressive	12	Female	West Zone	Not sure
sikh	oppressive	6	Male	South Zone	Not sure
sikh	oppressive	1	Female	North Zone	Not sure
sikh	mover	13	Male	South Zone	Non_Stereotypical
sikh	mover	4	Female	North Zone	Non_Stereotypical
sikh	mover	8	Male	East Zone	Stereotypical
sikh	computer science	13	Male	South Zone	Non_Stereotypical
sikh	computer science	4	Female	North Zone	Non_Stereotypical
sikh	computer science	8	Male	East Zone	Non_Stereotypical
sikh	ceo	13	Male	South Zone	Stereotypical
sikh	ceo	5	Male	South Zone	Non_Stereotypical
sikh	ceo	2	Female	South Zone	Non_Stereotypical
sikh	lifegaurd	13	Male	South Zone	Stereotypical
sikh	lifegaurd	4	Female	North Zone	Non_Stereotypical
sikh	lifegaurd	2	Female	South Zone	Non_Stereotypical
sikh	illustrator	13	Male	South Zone	Stereotypical
sikh	illustrator	5	Male	South Zone	Non_Stereotypical
sikh	illustrator	2	Female	South Zone	Non_Stereotypical
sikh	policeman	13	Male	South Zone	Stereotypical
sikh	policeman	8	Male	East Zone	Stereotypical
sikh	policeman	2	Female	South Zone	Non_Stereotypical
sikh	policeman	9	Female	North East Zone	Non_Stereotypical
sikh	policeman	5	Male	South Zone	Non_Stereotypical
sikh	policeman	1	Female	North Zone	Non_Stereotypical
sikh	chess paler	13	Male	South Zone	Non_Stereotypical
sikh	chess paler	8	Male	East Zone	Non_Stereotypical
sikh	chess paler	2	Female	South Zone	Non_Stereotypical
sikh	humanities	13	Male	South Zone	Stereotypical
sikh	humanities	8	Male	East Zone	Non_Stereotypical
sikh	humanities	5	Male	South Zone	Non_Stereotypical
sikh	boxer	13	Male	South Zone	Stereotypical
sikh	boxer	8	Male	East Zone	Stereotypical
sikh	boxer	2	Female	South Zone	Non_Stereotypical
sikh	boxer	6	Male	South Zone	Non_Stereotypical
sikh	boxer	10	Male	North East Zone	Non_Stereotypical
sikh	boxer	9	Female	North East Zone	Non_Stereotypical
sikh	fisherman	13	Male	South Zone	Non_Stereotypical
sikh	fisherman	8	Male	East Zone	Non_Stereotypical
sikh	fisherman	5	Male	South Zone	Non_Stereotypical
sikh	statistics	13	Male	South Zone	Non_Stereotypical
sikh	statistics	8	Male	East Zone	Non_Stereotypical
sikh	statistics	2	Female	South Zone	Non_Stereotypical
sikh	judge	13	Male	South Zone	Stereotypical
sikh	judge	5	Male	South Zone	Non_Stereotypical
sikh	judge	2	Female	South Zone	Non_Stereotypical
sikh	pandit	13	Male	South Zone	Non_Stereotypical
sikh	pandit	8	Male	East Zone	Non_Stereotypical
sikh	pandit	2	Female	South Zone	Non_Stereotypical
sikh	chemist	13	Male	South Zone	Stereotypical
sikh	chemist	8	Male	East Zone	Non_Stereotypical
sikh	chemist	2	Female	South Zone	Non_Stereotypical
sikh	wretched	13	Male	South Zone	Non_Stereotypical
sikh	wretched	8	Male	East Zone	Non_Stereotypical
sikh	wretched	2	Female	South Zone	Non_Stereotypical
sikh	mathematician	8	Male	East Zone	Non_Stereotypical
sikh	mathematician	5	Male	South Zone	Non_Stereotypical
sikh	mathematician	2	Female	South Zone	Non_Stereotypical
sikh	doctor	4	Female	North Zone	Non_Stereotypical
sikh	doctor	5	Male	South Zone	Non_Stereotypical
sikh	doctor	2	Female	South Zone	Non_Stereotypical
sikh	weak	13	Male	South Zone	Non_Stereotypical
sikh	weak	4	Female	North Zone	Non_Stereotypical
sikh	weak	8	Male	East Zone	Non_Stereotypical
sikh	spicy	4	Female	North Zone	Non_Stereotypical
sikh	spicy	8	Male	East Zone	Stereotypical
sikh	spicy	2	Female	South Zone	Non_Stereotypical
sikh	interior designer	12	Female	West Zone	Non_Stereotypical
sikh	interior designer	13	Male	South Zone	Stereotypical
sikh	interior designer	2	Female	South Zone	Non_Stereotypical
sikh	smelly	13	Male	South Zone	Non_Stereotypical
sikh	smelly	5	Male	South Zone	Non_Stereotypical
sikh	smelly	2	Female	South Zone	Non_Stereotypical
sikh	attorney	13	Male	South Zone	Non_Stereotypical
sikh	attorney	8	Male	East Zone	Non_Stereotypical
sikh	attorney	2	Female	South Zone	Non_Stereotypical
sikh	security gaurd	12	Female	West Zone	Non_Stereotypical
sikh	security gaurd	8	Male	East Zone	Stereotypical
sikh	security gaurd	2	Female	South Zone	Non_Stereotypical
sikh	shopping	12	Female	West Zone	Non_Stereotypical
sikh	shopping	13	Male	South Zone	Stereotypical
sikh	shopping	8	Male	East Zone	Non_Stereotypical
sikh	writer	4	Female	North Zone	Non_Stereotypical
sikh	writer	8	Male	East Zone	Stereotypical
sikh	writer	5	Male	South Zone	Non_Stereotypical
sikh	electrician	13	Male	South Zone	Stereotypical
sikh	electrician	4	Female	North Zone	Non_Stereotypical
sikh	electrician	5	Male	South Zone	Non_Stereotypical
sikh	manager	12	Female	West Zone	Non_Stereotypical
sikh	manager	13	Male	South Zone	Stereotypical
sikh	manager	8	Male	East Zone	Stereotypical
sikh	manager	9	Female	North East Zone	Non_Stereotypical
sikh	manager	5	Male	South Zone	Non_Stereotypical
sikh	manager	1	Female	North Zone	Non_Stereotypical
sikh	editor	13	Male	South Zone	Non_Stereotypical
sikh	editor	8	Male	East Zone	Non_Stereotypical
sikh	editor	5	Male	South Zone	Non_Stereotypical
sikh	thin	12	Female	West Zone	Non_Stereotypical
sikh	thin	8	Male	East Zone	Non_Stereotypical
sikh	thin	2	Female	South Zone	Non_Stereotypical
sikh	management	13	Male	South Zone	Stereotypical
